sport,date,player_name,player_key,team,opponent,stat_type,selection,line,odds,source,eligible_for_consensus,event_key,matchup_key
NBA,2026-04-25,Jalen Duren,nba:jalen_duren,,,rebounds,Jalen Duren under 9.5,9.5,120,oddstrader,True,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL
NBA,2026-04-25,Deni Avdija,nba:deni_avdija,,,points,Deni Avdija over 23.5,23.5,-110,oddstrader,True,NBA:2026:04:25:SAS@POR,NBA:2026:04:25:POR-SAS
NBA,2026-04-25,Devin Booker,nba:devin_booker,,,rebounds,Devin Booker under 4.5,4.5,-110,oddstrader,True,NBA:2026:04:25:OKC@PHX,NBA:2026:04:25:OKC-PHX
NBA,2026-04-25,Franz Wagner,nba:franz_wagner,,,pts_reb_ast,Franz Wagner over 23.5,23.5,-120,oddstrader,True,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL
NBA,2026-04-24,Donte DiVincenzo,nba:donte_divincenzo,,,assists,Donte DiVincenzo under 3.5,3.5,-154,oddstrader,True,NBA:2026:04:24:DEN@MIN,NBA:2026:04:24:DEN-MIN
NBA,2026-04-24,Nikola Jokic,nba:nikola_jokic,,,reb_ast,Nikola Jokic under 23.5,23.5,-105,oddstrader,True,NBA:2026:04:24:DEN@MIN,NBA:2026:04:24:DEN-MIN
NBA,2026-04-24,Payton Pritchard,nba:payton_pritchard,,,pts_ast,Payton Pritchard over 17.5,17.5,-105,oddstrader,True,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI
NBA,2026-04-23,Dyson Daniels,nba:dyson_daniels,,,pts_reb,Dyson Daniels over 15.5,15.5,-130,oddstrader,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-24,Payton Pritchard,nba:payton_pritchard,,,pts_reb_ast,Payton Pritchard over 20.5,20.5,-110,oddstrader,True,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI
NBA,2026-04-24,Ja'Kobe Walter,nba:ja_kobe_walter,,,pts_ast,Ja'Kobe Walter over 8.5,8.5,-125,oddstrader,True,NBA:2026:04:24:CLE@TOR,NBA:2026:04:24:CLE-TOR
NBA,2026-04-25,Robert Williams,nba:robert_williams,,,threes,Robert Williams,,-200,oddstrader,True,NBA:2026:04:25:SAS@POR,NBA:2026:04:25:POR-SAS
NBA,2026-04-24,Rudy Gobert,nba:rudy_gobert,,,steals,Rudy Gobert,,150,oddstrader,True,NBA:2026:04:24:DEN@MIN,NBA:2026:04:24:DEN-MIN
NBA,2026-04-25,Franz Wagner,nba:franz_wagner,,,reb_ast,Franz Wagner over 6.5,6.5,-150,oddstrader,True,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL
NBA,2026-04-23,Mitchell Robinson,nba:mitchell_robinson,,,points,Mitchell Robinson over 4.5,4.5,-105,oddstrader,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-25,Cade Cunningham,nba:cade_cunningham,,,assists,Cade Cunningham under 9.5,9.5,-110,oddstrader,True,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL
NBA,2026-04-25,Deandre Ayton,nba:deandre_ayton,,,pts_reb,Deandre Ayton over 21.5,21.5,-105,oddstrader,True,NBA:2026:04:25:LAL@HOU,NBA:2026:04:25:HOU-LAL
NBA,2026-04-24,Nikola Jokic,nba:nikola_jokic,,,rebounds,Nikola Jokic under 13.5,13.5,-110,oddstrader,True,NBA:2026:04:24:DEN@MIN,NBA:2026:04:24:DEN-MIN
NBA,2026-04-23,Mikal Bridges,nba:mikal_bridges,,,pts_reb,Mikal Bridges under 15.5,15.5,100,oddstrader,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-23,Miles McBride,nba:miles_mcbride,,,threes,Miles McBride over 1.5,1.5,150,oddstrader,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-25,Cade Cunningham,nba:cade_cunningham,,,reb_ast,Cade Cunningham under 15.5,15.5,-125,oddstrader,True,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL
NBA,2026-04-25,LeBron James,nba:lebron_james,,,threes,LeBron James under 1.5,1.5,105,oddstrader,True,NBA:2026:04:25:LAL@HOU,NBA:2026:04:25:HOU-LAL
NBA,2026-04-23,Josh Hart,NBA:josh_hart,,,rebounds,NBA:josh_hart::rebounds::OVER,7.5,-148,sportsline,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-23,Josh Hart,NBA:josh_hart,,,pts_reb_ast,NBA:josh_hart::pts_reb_ast::OVER,24.5,-113,sportsline,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-23,Cj Mccollum,NBA:cj_mccollum,,,points,NBA:cj_mccollum::points::OVER,18.5,-125,sportsline,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-23,James Harden,NBA:james_harden,,,reb_ast,NBA:james_harden::reb_ast::OVER,10.5,-142,sportsline,True,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR
NBA,2026-04-23,Collin Murray Boyles,NBA:collin_murray_boyles,,,points,NBA:collin_murray_boyles::points::OVER,10.5,100,sportsline,True,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR
NBA,2026-04-23,Sandro Mamukelashvili,NBA:sandro_mamukelashvili,,,rebounds,NBA:sandro_mamukelashvili::rebounds::OVER,4.5,-141,sportsline,True,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR
NBA,2026-04-23,Brandon Ingram,NBA:brandon_ingram,,,points,NBA:brandon_ingram::points::OVER,19.5,-121,sportsline,True,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR
NBA,2026-04-23,Aaron Gordon,NBA:aaron_gordon,,,points,NBA:aaron_gordon::points::OVER,14.5,-110,sportsline,True,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN
NBA,2026-04-23,Cameron Johnson,NBA:cameron_johnson,,,points,NBA:cameron_johnson::points::OVER,11.5,-115,sportsline,True,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN
NBA,2026-04-24,Jayson Tatum,NBA:jayson_tatum,,,rebounds,NBA:jayson_tatum::rebounds::OVER,9.5,-137,sportsline,True,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI
NBA,2026-04-23,CJ McCollum,nba:cj_mccollum,,,points,nba:cj_mccollum::points::OVER,19.5,-103,vegasinsider,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-24,Deni Avdija,nba:deni_avdija,,,points,nba:deni_avdija::points::OVER,23.5,-113,vegasinsider,True,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS
NBA,2026-04-27,Jaden Mcdaniels,NBA:jaden_mcdaniels,,,reb_ast,NBA:jaden_mcdaniels::reb_ast::OVER,7.5,-120,sportsline,True,NBA:2026:04:27:MIN@DEN,NBA:2026:04:27:DEN-MIN
NBA,2026-04-26,Scoot Henderson,NBA:scoot_henderson,,,points,NBA:scoot_henderson::points::OVER,14.5,-125,sportsline,True,NBA:2026:04:26:SAS@POR,NBA:2026:04:26:POR-SAS
NBA,2026-04-25,Ausar Thompson,NBA:ausar_thompson,,,pts_reb,NBA:ausar_thompson::pts_reb::OVER,14.5,-121,sportsline,True,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL
NBA,2026-04-22,Devin Booker,NBA:devin_booker,,,points,NBA:devin_booker::points::OVER,22.5,-110,sportsline,True,NBA:2026:04:22:PHX@OKC,NBA:2026:04:22:OKC-PHX
NBA,2026-04-21,Andre Drummond,NBA:andre_drummond,,,pts_reb,NBA:andre_drummond::pts_reb::OVER,13.5,-128,sportsline,True,NBA:2026:04:21:PHI@BOS,NBA:2026:04:21:BOS-PHI
NBA,2026-04-20,Jamal Murray,NBA:jamal_murray,,,points,NBA:jamal_murray::points::OVER,26.5,-109,sportsline,True,NBA:2026:04:20:MIN@DEN,NBA:2026:04:20:DEN-MIN
NBA,2026-04-20,Karl Anthony Towns,NBA:karl_anthony_towns,,,pts_reb,NBA:karl_anthony_towns::pts_reb::OVER,31.5,-143,sportsline,True,NBA:2026:04:20:ATL@NYK,NBA:2026:04:20:ATL-NYK
NBA,2026-04-20,Scottie Barnes,NBA:scottie_barnes,,,rebounds,NBA:scottie_barnes::rebounds::OVER,6.5,-127,sportsline,True,NBA:2026:04:20:TOR@CLE,NBA:2026:04:20:CLE-TOR
NBA,2026-04-15,Brandin Podziemski,NBA:brandin_podziemski,,,points,NBA:brandin_podziemski::points::OVER,13.5,-128,sportsline,True,NBA:2026:04:15:GSW@LAC,NBA:2026:04:15:GSW-LAC
NBA,2026-04-15,Kelly Oubre Jr,NBA:kelly_oubre_jr,,,pts_reb,NBA:kelly_oubre_jr::pts_reb::OVER,18.5,-110,sportsline,True,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI
NBA,2026-04-27,Wendell Carter Jr,NBA:wendell_carter_jr,,,pts_reb_ast,NBA:wendell_carter_jr::pts_reb_ast::OVER,20.5,-111,sportsline,True,NBA:2026:04:27:DET@ORL,NBA:2026:04:27:DET-ORL
NBA,2026-04-26,Joel Embiid,NBA:joel_embiid,,,points,NBA:joel_embiid::points::OVER,19.5,102,sportsline,True,NBA:2026:04:26:BOS@PHI,NBA:2026:04:26:BOS-PHI
NBA,2026-04-24,De Aaron Fox,NBA:de_aaron_fox,,,points,NBA:de_aaron_fox::points::OVER,19.5,-112,sportsline,True,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS
NBA,2026-04-23,James Harden,NBA:james_harden,,,reb_ast,NBA:james_harden::reb_ast::OVER,10.5,-142,sportsline,True,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR
NBA,2026-04-22,Cade Cunningham,NBA:cade_cunningham,,,pts_reb_ast,NBA:cade_cunningham::pts_reb_ast::UNDER,44.5,-117,sportsline,True,NBA:2026:04:22:ORL@DET,NBA:2026:04:22:DET-ORL
NBA,2026-04-21,Deni Avdija,NBA:deni_avdija,,,pts_reb_ast,NBA:deni_avdija::pts_reb_ast::OVER,36.5,-123,sportsline,True,NBA:2026:04:21:POR@SAS,NBA:2026:04:21:POR-SAS
NBA,2026-04-19,Jalen Duren,NBA:jalen_duren,,,points,NBA:jalen_duren::points::UNDER,19.5,-111,sportsline,True,NBA:2026:04:19:ORL@DET,NBA:2026:04:19:DET-ORL
NBA,2026-04-18,James Harden,NBA:james_harden,,,pts_reb_ast,NBA:james_harden::pts_reb_ast::UNDER,34.5,-116,sportsline,True,NBA:2026:04:18:TOR@CLE,NBA:2026:04:18:CLE-TOR
NBA,2026-04-15,Franz Wagner,NBA:franz_wagner,,,points,NBA:franz_wagner::points::OVER,17.5,-132,sportsline,True,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI
NBA,2026-04-14,Dillon Brooks,NBA:dillon_brooks,,,points,NBA:dillon_brooks::points::UNDER,19.5,-118,sportsline,True,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR
NBA,2026-04-10,Kon Knueppel,NBA:kon_knueppel,,,points,NBA:kon_knueppel::points::UNDER,18.5,-122,sportsline,True,NBA:2026:04:10:DET@CHA,NBA:2026:04:10:CHA-DET
NBA,2026-04-27,Jalen Duren,NBA:jalen_duren,,,points,NBA:jalen_duren::points::UNDER,15.5,-120,sportsline,True,NBA:2026:04:27:DET@ORL,NBA:2026:04:27:DET-ORL
NBA,2026-04-27,Dillon Brooks,NBA:dillon_brooks,,,points,NBA:dillon_brooks::points::OVER,18.5,-113,sportsline,True,NBA:2026:04:27:OKC@PHX,NBA:2026:04:27:OKC-PHX
NBA,2026-04-24,Alperen Sengun,NBA:alperen_sengun,,,assists,NBA:alperen_sengun::assists::OVER,5.5,-136,sportsline,True,NBA:2026:04:24:LAL@HOU,NBA:2026:04:24:HOU-LAL
NBA,2026-04-24,Jayson Tatum,NBA:jayson_tatum,,,pts_reb,NBA:jayson_tatum::pts_reb::OVER,33.5,-118,sportsline,True,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI
NBA,2026-04-22,Jalen Williams,NBA:jalen_williams,,,pts_ast,NBA:jalen_williams::pts_ast::OVER,23.5,-110,sportsline,True,NBA:2026:04:22:PHX@OKC,NBA:2026:04:22:OKC-PHX
NBA,2026-04-17,Miles Bridges,NBA:miles_bridges,,,rebounds,NBA:miles_bridges::rebounds::OVER,5.5,-152,sportsline,True,NBA:2026:04:17:CHA@ORL,NBA:2026:04:17:CHA-ORL
NBA,2026-04-15,Draymond Green,NBA:draymond_green,,,assists,NBA:draymond_green::assists::OVER,5.5,-145,sportsline,True,NBA:2026:04:15:GSW@LAC,NBA:2026:04:15:GSW-LAC
NBA,2026-04-14,Devin Booker,NBA:devin_booker,,,points,NBA:devin_booker::points::OVER,26.5,-112,sportsline,True,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR
NBA,2026-04-10,Evan Mobley,NBA:evan_mobley,,,pts_reb,NBA:evan_mobley::pts_reb::OVER,25.5,-161,sportsline,True,NBA:2026:04:10:CLE@ATL,NBA:2026:04:10:ATL-CLE
NBA,2026-04-27,Jalen Green,NBA:jalen_green,,,points,NBA:jalen_green::points::OVER,19.5,100,sportsline,True,NBA:2026:04:27:OKC@PHX,NBA:2026:04:27:OKC-PHX
NBA,2026-04-27,Ausar Thompson,NBA:ausar_thompson,,,reb_ast,NBA:ausar_thompson::reb_ast::OVER,8.5,-133,sportsline,True,NBA:2026:04:27:DET@ORL,NBA:2026:04:27:DET-ORL
NBA,2026-04-27,Christian Braun,NBA:christian_braun,,,pts_reb_ast,NBA:christian_braun::pts_reb_ast::OVER,17.5,-118,sportsline,True,NBA:2026:04:27:MIN@DEN,NBA:2026:04:27:DEN-MIN
NBA,2026-04-26,Marcus Smart,NBA:marcus_smart,,,assists,NBA:marcus_smart::assists::OVER,4.5,-128,sportsline,True,NBA:2026:04:26:LAL@HOU,NBA:2026:04:26:HOU-LAL
NBA,2026-04-26,Luke Kornet,NBA:luke_kornet,,,pts_reb_ast,NBA:luke_kornet::pts_reb_ast::OVER,10.5,-106,sportsline,True,NBA:2026:04:26:SAS@POR,NBA:2026:04:26:POR-SAS
NBA,2026-04-26,Collin Murray Boyles,NBA:collin_murray_boyles,,,pts_reb,NBA:collin_murray_boyles::pts_reb::OVER,16.5,-130,sportsline,True,NBA:2026:04:26:CLE@TOR,NBA:2026:04:26:CLE-TOR
NBA,2026-04-25,Dyson Daniels,NBA:dyson_daniels,,,reb_ast,NBA:dyson_daniels::reb_ast::OVER,11.5,-110,sportsline,True,NBA:2026:04:25:NYK@ATL,NBA:2026:04:25:ATL-NYK
NBA,2026-04-24,Luke Kornet,NBA:luke_kornet,,,pts_reb_ast,NBA:luke_kornet::pts_reb_ast::OVER,17.5,-115,sportsline,True,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS
NBA,2026-04-24,Reed Sheppard,NBA:reed_sheppard,,,assists,NBA:reed_sheppard::assists::OVER,2.5,-114,sportsline,True,NBA:2026:04:24:LAL@HOU,NBA:2026:04:24:HOU-LAL
NBA,2026-04-24,Jayson Tatum,NBA:jayson_tatum,,,rebounds,NBA:jayson_tatum::rebounds::OVER,9.5,-137,sportsline,True,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI
NBA,2026-04-23,Sandro Mamukelashvili,NBA:sandro_mamukelashvili,,,rebounds,NBA:sandro_mamukelashvili::rebounds::OVER,4.5,-130,sportsline,True,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR
NBA,2026-04-23,Collin Murray Boyles,NBA:collin_murray_boyles,,,points,NBA:collin_murray_boyles::points::OVER,10.5,100,sportsline,True,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR
NBA,2026-04-23,Josh Hart,NBA:josh_hart,,,rebounds,NBA:josh_hart::rebounds::OVER,7.5,-148,sportsline,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-22,Oso Ighodaro,NBA:oso_ighodaro,,,reb_ast,NBA:oso_ighodaro::reb_ast::OVER,8.5,-125,sportsline,True,NBA:2026:04:22:PHX@OKC,NBA:2026:04:22:OKC-PHX
NBA,2026-04-22,Ausar Thompson,NBA:ausar_thompson,,,reb_ast,NBA:ausar_thompson::reb_ast::OVER,7.5,-138,sportsline,True,NBA:2026:04:22:ORL@DET,NBA:2026:04:22:DET-ORL
NBA,2026-04-21,Scoot Henderson,NBA:scoot_henderson,,,points,NBA:scoot_henderson::points::OVER,10.5,100,sportsline,True,NBA:2026:04:21:POR@SAS,NBA:2026:04:21:POR-SAS
NBA,2026-04-21,Jayson Tatum,NBA:jayson_tatum,,,rebounds,NBA:jayson_tatum::rebounds::OVER,9.5,-130,sportsline,True,NBA:2026:04:21:PHI@BOS,NBA:2026:04:21:BOS-PHI
NBA,2026-04-20,Nikola Jokic,NBA:nikola_jokic,,,assists,NBA:nikola_jokic::assists::OVER,9.5,-135,sportsline,True,NBA:2026:04:20:MIN@DEN,NBA:2026:04:20:DEN-MIN
NBA,2026-04-20,Sandro Mamukelashvili,NBA:sandro_mamukelashvili,,,rebounds,NBA:sandro_mamukelashvili::rebounds::OVER,4.5,120,sportsline,True,NBA:2026:04:20:TOR@CLE,NBA:2026:04:20:CLE-TOR
NBA,2026-04-20,Scottie Barnes,NBA:scottie_barnes,,,assists,NBA:scottie_barnes::assists::OVER,5.5,-140,sportsline,True,NBA:2026:04:20:TOR@CLE,NBA:2026:04:20:CLE-TOR
NBA,2026-04-19,Victor Wembanyama,NBA:victor_wembanyama,,,reb_ast,NBA:victor_wembanyama::reb_ast::OVER,15.5,-132,sportsline,True,NBA:2026:04:19:POR@SAS,NBA:2026:04:19:POR-SAS
NBA,2026-04-19,Paolo Banchero,NBA:paolo_banchero,,,points,NBA:paolo_banchero::points::OVER,20.5,-128,sportsline,True,NBA:2026:04:19:ORL@DET,NBA:2026:04:19:DET-ORL
NBA,2026-04-19,Jayson Tatum,NBA:jayson_tatum,,,rebounds,NBA:jayson_tatum::rebounds::OVER,9.5,110,sportsline,True,NBA:2026:04:19:PHI@BOS,NBA:2026:04:19:BOS-PHI
NBA,2026-04-18,Cameron Johnson,NBA:cameron_johnson,,,points,NBA:cameron_johnson::points::OVER,11.5,-115,sportsline,True,NBA:2026:04:18:MIN@DEN,NBA:2026:04:18:DEN-MIN
NBA,2026-04-17,Gui Santos,NBA:gui_santos,,,assists,NBA:gui_santos::assists::OVER,2.5,-155,sportsline,True,NBA:2026:04:17:GSW@PHX,NBA:2026:04:17:GSW-PHX
NBA,2026-04-17,Brandon Miller,NBA:brandon_miller,,,pts_reb_ast,NBA:brandon_miller::pts_reb_ast::OVER,28.5,-111,sportsline,True,NBA:2026:04:17:CHA@ORL,NBA:2026:04:17:CHA-ORL
NBA,2026-04-15,Gui Santos,NBA:gui_santos,,,rebounds,NBA:gui_santos::rebounds::OVER,5.5,118,sportsline,True,NBA:2026:04:15:GSW@LAC,NBA:2026:04:15:GSW-LAC
NBA,2026-04-15,Desmond Bane,NBA:desmond_bane,,,pts_reb,NBA:desmond_bane::pts_reb::OVER,23.5,-105,sportsline,True,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI
NBA,2026-04-14,Jalen Green,NBA:jalen_green,,,points,NBA:jalen_green::points::OVER,17.5,-119,sportsline,True,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR
NBA,2026-04-14,Tyler Herro,NBA:tyler_herro,,,points,NBA:tyler_herro::points::OVER,21.5,-127,sportsline,True,NBA:2026:04:14:MIA@CHA,NBA:2026:04:14:CHA-MIA
NBA,2026-04-12,Ousmane Dieng,NBA:ousmane_dieng,,,reb_ast,NBA:ousmane_dieng::reb_ast::OVER,12.5,-139,sportsline,True,NBA:2026:04:12:MIL@PHI,NBA:2026:04:12:MIL-PHI
