sport,date,player_name,player_key,team,opponent,stat_type,selection,line,odds,source,eligible_for_consensus,event_key,matchup_key
NBA,2026-04-10,Deni Avdija,NBA:deni_avdija,,,rebounds,NBA:deni_avdija::rebounds::OVER,6.5,-148,sportsline,True,NBA:2026:04:10:LAC@POR,NBA:2026:04:10:LAC-POR
NBA,2026-04-10,Paolo Banchero,NBA:paolo_banchero,,,rebounds,NBA:paolo_banchero::rebounds::OVER,8.5,113,sportsline,True,NBA:2026:04:10:ORL@CHI,NBA:2026:04:10:CHI-ORL
NBA,2026-04-25,Cj Mccollum,NBA:cj_mccollum,,,points,NBA:cj_mccollum::points::OVER,19.5,-114,sportsline,True,NBA:2026:04:25:NYK@ATL,NBA:2026:04:25:ATL-NYK
NBA,2026-04-18,Scottie Barnes,NBA:scottie_barnes,,,pts_reb_ast,NBA:scottie_barnes::pts_reb_ast::OVER,30.5,-127,sportsline,True,NBA:2026:04:18:TOR@CLE,NBA:2026:04:18:CLE-TOR
NBA,2026-04-15,Andre Drummond,NBA:andre_drummond,,,pts_reb_ast,NBA:andre_drummond::pts_reb_ast::OVER,18.5,-120,sportsline,True,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI
NBA,2026-04-14,Devin Booker,NBA:devin_booker,,,points,NBA:devin_booker::points::OVER,25.5,-127,sportsline,True,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR
NBA,2026-04-27,Tobias Harris,NBA:tobias_harris,,,points,NBA:tobias_harris::points::OVER,15.5,-119,sportsline,True,NBA:2026:04:27:DET@ORL,NBA:2026:04:27:DET-ORL
NBA,2026-04-27,Dillon Brooks,NBA:dillon_brooks,,,points,NBA:dillon_brooks::points::OVER,18.5,-111,sportsline,True,NBA:2026:04:27:OKC@PHX,NBA:2026:04:27:OKC-PHX
NBA,2026-04-26,Jabari Smith,NBA:jabari_smith,,,points,NBA:jabari_smith::points::OVER,15.5,-112,sportsline,True,NBA:2026:04:26:LAL@HOU,NBA:2026:04:26:HOU-LAL
NBA,2026-04-26,Scoot Henderson,NBA:scoot_henderson,,,points,NBA:scoot_henderson::points::OVER,14.5,-125,sportsline,True,NBA:2026:04:26:SAS@POR,NBA:2026:04:26:POR-SAS
NBA,2026-04-25,Og Anunoby,NBA:og_anunoby,,,pts_reb,NBA:og_anunoby::pts_reb::OVER,21.5,-125,sportsline,True,NBA:2026:04:25:NYK@ATL,NBA:2026:04:25:ATL-NYK
NBA,2026-04-25,Cj Mccollum,NBA:cj_mccollum,,,points,NBA:cj_mccollum::points::OVER,19.5,-114,sportsline,True,NBA:2026:04:25:NYK@ATL,NBA:2026:04:25:ATL-NYK
NBA,2026-04-24,Scoot Henderson,NBA:scoot_henderson,,,points,NBA:scoot_henderson::points::OVER,13.5,-112,sportsline,True,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS
NBA,2026-04-24,Jaylen Brown,NBA:jaylen_brown,,,points,NBA:jaylen_brown::points::OVER,25.5,-121,sportsline,True,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI
NBA,2026-04-23,Cameron Johnson,NBA:cameron_johnson,,,points,NBA:cameron_johnson::points::OVER,11.5,-115,sportsline,True,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN
NBA,2026-04-23,Brandon Ingram,NBA:brandon_ingram,,,points,NBA:brandon_ingram::points::OVER,19.5,-121,sportsline,True,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR
NBA,2026-04-23,Cj Mccollum,NBA:cj_mccollum,,,points,NBA:cj_mccollum::points::OVER,18.5,-125,sportsline,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-22,Franz Wagner,NBA:franz_wagner,,,points,NBA:franz_wagner::points::OVER,17.5,-122,sportsline,True,NBA:2026:04:22:ORL@DET,NBA:2026:04:22:DET-ORL
NBA,2026-04-21,Alperen Sengun,NBA:alperen_sengun,,,assists,NBA:alperen_sengun::assists::OVER,5.5,-114,sportsline,True,NBA:2026:04:21:HOU@LAL,NBA:2026:04:21:HOU-LAL
NBA,2026-04-21,Stephon Castle,NBA:stephon_castle,,,assists,NBA:stephon_castle::assists::OVER,6.5,-135,sportsline,True,NBA:2026:04:21:POR@SAS,NBA:2026:04:21:POR-SAS
NBA,2026-04-20,Cameron Johnson,NBA:cameron_johnson,,,points,NBA:cameron_johnson::points::OVER,11.5,-110,sportsline,True,NBA:2026:04:20:MIN@DEN,NBA:2026:04:20:DEN-MIN
NBA,2026-04-20,Dyson Daniels,NBA:dyson_daniels,,,reb_ast,NBA:dyson_daniels::reb_ast::OVER,12.5,-120,sportsline,True,NBA:2026:04:20:ATL@NYK,NBA:2026:04:20:ATL-NYK
NBA,2026-04-20,Cj Mccollum,NBA:cj_mccollum,,,points,NBA:cj_mccollum::points::OVER,17.5,-115,sportsline,True,NBA:2026:04:20:ATL@NYK,NBA:2026:04:20:ATL-NYK
NBA,2026-04-19,Harrison Barnes,NBA:harrison_barnes,,,points,NBA:harrison_barnes::points::OVER,4.5,-110,sportsline,True,NBA:2026:04:19:POR@SAS,NBA:2026:04:19:POR-SAS
NBA,2026-04-19,Jaylen Brown,NBA:jaylen_brown,,,points,NBA:jaylen_brown::points::OVER,25.5,-105,sportsline,True,NBA:2026:04:19:PHI@BOS,NBA:2026:04:19:BOS-PHI
NBA,2026-04-18,Amen Thompson,NBA:amen_thompson,,,rebounds,NBA:amen_thompson::rebounds::OVER,7.5,-130,sportsline,True,NBA:2026:04:18:HOU@LAL,NBA:2026:04:18:HOU-LAL
NBA,2026-04-18,Nickeil Alexander Walker,NBA:nickeil_alexander_walker,,,points,NBA:nickeil_alexander_walker::points::OVER,20.5,-123,sportsline,True,NBA:2026:04:18:ATL@NYK,NBA:2026:04:18:ATL-NYK
NBA,2026-04-18,Ayo Dosunmu,NBA:ayo_dosunmu,,,points,NBA:ayo_dosunmu::points::OVER,10.5,-118,sportsline,True,NBA:2026:04:18:MIN@DEN,NBA:2026:04:18:DEN-MIN
NBA,2026-04-17,Gui Santos,NBA:gui_santos,,,points,NBA:gui_santos::points::OVER,12.5,-119,sportsline,True,NBA:2026:04:17:GSW@PHX,NBA:2026:04:17:GSW-PHX
NBA,2026-04-17,Desmond Bane,NBA:desmond_bane,,,points,NBA:desmond_bane::points::OVER,19.5,-120,sportsline,True,NBA:2026:04:17:CHA@ORL,NBA:2026:04:17:CHA-ORL
NBA,2026-04-15,Draymond Green,NBA:draymond_green,,,assists,NBA:draymond_green::assists::OVER,5.5,-143,sportsline,True,NBA:2026:04:15:GSW@LAC,NBA:2026:04:15:GSW-LAC
NBA,2026-04-15,Paolo Banchero,NBA:paolo_banchero,,,points,NBA:paolo_banchero::points::OVER,22.5,-120,sportsline,True,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI
NBA,2026-04-14,Coby White,NBA:coby_white,,,points,NBA:coby_white::points::OVER,12.5,-129,sportsline,True,NBA:2026:04:14:MIA@CHA,NBA:2026:04:14:CHA-MIA
NBA,2026-04-14,Brandon Miller,NBA:brandon_miller,,,points,NBA:brandon_miller::points::OVER,19.5,-130,sportsline,True,NBA:2026:04:14:MIA@CHA,NBA:2026:04:14:CHA-MIA
NBA,2026-04-12,Goga Bitadze,NBA:goga_bitadze,,,pts_reb_ast,NBA:goga_bitadze::pts_reb_ast::OVER,13.5,-120,sportsline,True,NBA:2026:04:12:ORL@BOS,NBA:2026:04:12:BOS-ORL
NBA,2026-04-10,Baylor Scheierman,NBA:baylor_scheierman,,,pts_reb,NBA:baylor_scheierman::pts_reb::OVER,14.5,-125,sportsline,True,NBA:2026:04:10:NOP@BOS,NBA:2026:04:10:BOS-NOP
NBA,2026-04-10,Evan Mobley,NBA:evan_mobley,,,pts_reb,NBA:evan_mobley::pts_reb::OVER,25.5,-128,sportsline,True,NBA:2026:04:10:CLE@ATL,NBA:2026:04:10:ATL-CLE
NBA,2026-04-27,Jalen Duren,NBA:jalen_duren,,,pts_reb_ast,NBA:jalen_duren::pts_reb_ast::UNDER,28.5,-117,sportsline,True,NBA:2026:04:27:DET@ORL,NBA:2026:04:27:DET-ORL
NBA,2026-04-26,Luke Kennard,NBA:luke_kennard,,,pts_reb_ast,NBA:luke_kennard::pts_reb_ast::OVER,23.5,100,sportsline,True,NBA:2026:04:26:LAL@HOU,NBA:2026:04:26:HOU-LAL
NBA,2026-04-26,Jabari Smith,NBA:jabari_smith,,,points,NBA:jabari_smith::points::OVER,17.5,102,sportsline,True,NBA:2026:04:26:LAL@HOU,NBA:2026:04:26:HOU-LAL
NBA,2026-04-26,Vj Edgecombe,NBA:vj_edgecombe,,,rebounds,NBA:vj_edgecombe::rebounds::OVER,5.5,-127,sportsline,True,NBA:2026:04:26:BOS@PHI,NBA:2026:04:26:BOS-PHI
NBA,2026-04-26,Keldon Johnson,NBA:keldon_johnson,,,rebounds,NBA:keldon_johnson::rebounds::OVER,3.5,-140,sportsline,True,NBA:2026:04:26:SAS@POR,NBA:2026:04:26:POR-SAS
NBA,2026-04-26,Scoot Henderson,NBA:scoot_henderson,,,points,NBA:scoot_henderson::points::OVER,14.5,-116,sportsline,True,NBA:2026:04:26:SAS@POR,NBA:2026:04:26:POR-SAS
NBA,2026-04-26,Collin Murray Boyles,NBA:collin_murray_boyles,,,points,NBA:collin_murray_boyles::points::OVER,10.5,-125,sportsline,True,NBA:2026:04:26:CLE@TOR,NBA:2026:04:26:CLE-TOR
NBA,2026-04-25,Anthony Edwards,NBA:anthony_edwards,,,rebounds,NBA:anthony_edwards::rebounds::OVER,5.5,-112,sportsline,True,NBA:2026:04:25:DEN@MIN,NBA:2026:04:25:DEN-MIN
NBA,2026-04-25,Donte Divincenzo,NBA:donte_divincenzo,,,points,NBA:donte_divincenzo::points::OVER,10.5,-115,sportsline,True,NBA:2026:04:25:DEN@MIN,NBA:2026:04:25:DEN-MIN
NBA,2026-04-25,Og Anunoby,NBA:og_anunoby,,,rebounds,NBA:og_anunoby::rebounds::OVER,5.5,-108,sportsline,True,NBA:2026:04:25:NYK@ATL,NBA:2026:04:25:ATL-NYK
NBA,2026-04-25,Jalen Duren,NBA:jalen_duren,,,pts_reb_ast,NBA:jalen_duren::pts_reb_ast::UNDER,28.5,-110,sportsline,True,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL
NBA,2026-04-24,Keldon Johnson,NBA:keldon_johnson,,,rebounds,NBA:keldon_johnson::rebounds::OVER,4.5,-113,sportsline,True,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS
NBA,2026-04-24,Scoot Henderson,NBA:scoot_henderson,,,points,NBA:scoot_henderson::points::OVER,13.5,-124,sportsline,True,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS
NBA,2026-04-24,Jabari Smith,NBA:jabari_smith,,,pts_reb,NBA:jabari_smith::pts_reb::OVER,21.5,-123,sportsline,True,NBA:2026:04:24:LAL@HOU,NBA:2026:04:24:HOU-LAL
NBA,2026-04-24,Jayson Tatum,NBA:jayson_tatum,,,reb_ast,NBA:jayson_tatum::reb_ast::OVER,16.5,104,sportsline,True,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI
NBA,2026-04-23,Anthony Edwards,NBA:anthony_edwards,,,rebounds,NBA:anthony_edwards::rebounds::OVER,5.5,-122,sportsline,True,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN
NBA,2026-04-23,Sandro Mamukelashvili,NBA:sandro_mamukelashvili,,,rebounds,NBA:sandro_mamukelashvili::rebounds::OVER,4.5,-141,sportsline,True,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR
NBA,2026-04-23,Josh Hart,NBA:josh_hart,,,pts_reb_ast,NBA:josh_hart::pts_reb_ast::OVER,24.5,-113,sportsline,True,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK
NBA,2026-04-22,Jalen Williams,NBA:jalen_williams,,,reb_ast,NBA:jalen_williams::reb_ast::OVER,9.5,-132,sportsline,True,NBA:2026:04:22:PHX@OKC,NBA:2026:04:22:OKC-PHX
NBA,2026-04-22,Jalen Duren,NBA:jalen_duren,,,pts_ast,NBA:jalen_duren::pts_ast::UNDER,20.5,-108,sportsline,True,NBA:2026:04:22:ORL@DET,NBA:2026:04:22:DET-ORL
NBA,2026-04-22,Cade Cunningham,NBA:cade_cunningham,,,points,NBA:cade_cunningham::points::OVER,28.5,-118,sportsline,True,NBA:2026:04:22:ORL@DET,NBA:2026:04:22:DET-ORL
NBA,2026-04-21,Jabari Smith,NBA:jabari_smith,,,pts_reb,NBA:jabari_smith::pts_reb::OVER,20.5,-125,sportsline,True,NBA:2026:04:21:HOU@LAL,NBA:2026:04:21:HOU-LAL
NBA,2026-04-21,Deni Avdija,NBA:deni_avdija,,,points,NBA:deni_avdija::points::OVER,23.5,-114,sportsline,True,NBA:2026:04:21:POR@SAS,NBA:2026:04:21:POR-SAS
NBA,2026-04-21,Jayson Tatum,NBA:jayson_tatum,,,rebounds,NBA:jayson_tatum::rebounds::OVER,9.5,-120,sportsline,True,NBA:2026:04:21:PHI@BOS,NBA:2026:04:21:BOS-PHI
NBA,2026-04-21,Neemias Queta,NBA:neemias_queta,,,points,NBA:neemias_queta::points::OVER,9.5,-130,sportsline,True,NBA:2026:04:21:PHI@BOS,NBA:2026:04:21:BOS-PHI
NBA,2026-04-20,Anthony Edwards,NBA:anthony_edwards,,,rebounds,NBA:anthony_edwards::rebounds::OVER,5.5,128,sportsline,True,NBA:2026:04:20:MIN@DEN,NBA:2026:04:20:DEN-MIN
NBA,2026-04-20,Nikola Jokic,NBA:nikola_jokic,,,assists,NBA:nikola_jokic::assists::OVER,10.5,112,sportsline,True,NBA:2026:04:20:MIN@DEN,NBA:2026:04:20:DEN-MIN
NBA,2026-04-20,Jonathan Kuminga,NBA:jonathan_kuminga,,,pts_reb,NBA:jonathan_kuminga::pts_reb::UNDER,16.5,-120,sportsline,True,NBA:2026:04:20:ATL@NYK,NBA:2026:04:20:ATL-NYK
NBA,2026-04-20,Josh Hart,NBA:josh_hart,,,pts_reb_ast,NBA:josh_hart::pts_reb_ast::OVER,22.5,-125,sportsline,True,NBA:2026:04:20:ATL@NYK,NBA:2026:04:20:ATL-NYK
NBA,2026-04-20,Scottie Barnes,NBA:scottie_barnes,,,points,NBA:scottie_barnes::points::UNDER,18.5,-108,sportsline,True,NBA:2026:04:20:TOR@CLE,NBA:2026:04:20:CLE-TOR
NBA,2026-04-19,Dylan Harper,NBA:dylan_harper,,,points,NBA:dylan_harper::points::OVER,8.5,-118,sportsline,True,NBA:2026:04:19:POR@SAS,NBA:2026:04:19:POR-SAS
NBA,2026-04-19,Franz Wagner,NBA:franz_wagner,,,pts_reb_ast,NBA:franz_wagner::pts_reb_ast::UNDER,25.5,-115,sportsline,True,NBA:2026:04:19:ORL@DET,NBA:2026:04:19:DET-ORL
NBA,2026-04-19,Devin Booker,NBA:devin_booker,,,pts_ast,NBA:devin_booker::pts_ast::UNDER,29.5,-122,sportsline,True,NBA:2026:04:19:PHX@OKC,NBA:2026:04:19:OKC-PHX
NBA,2026-04-19,Jayson Tatum,NBA:jayson_tatum,,,rebounds,NBA:jayson_tatum::rebounds::OVER,9.5,100,sportsline,True,NBA:2026:04:19:PHI@BOS,NBA:2026:04:19:BOS-PHI
NBA,2026-04-18,Mitchell Robinson,NBA:mitchell_robinson,,,pts_reb,NBA:mitchell_robinson::pts_reb::OVER,13.5,-114,sportsline,True,NBA:2026:04:18:ATL@NYK,NBA:2026:04:18:ATL-NYK
NBA,2026-04-18,Scottie Barnes,NBA:scottie_barnes,,,pts_ast,NBA:scottie_barnes::pts_ast::UNDER,24.5,-121,sportsline,True,NBA:2026:04:18:TOR@CLE,NBA:2026:04:18:CLE-TOR
NBA,2026-04-17,De Anthony Melton,NBA:de_anthony_melton,,,pts_ast,NBA:de_anthony_melton::pts_ast::UNDER,12.5,-115,sportsline,True,NBA:2026:04:17:GSW@PHX,NBA:2026:04:17:GSW-PHX
NBA,2026-04-17,Jalen Green,NBA:jalen_green,,,points,NBA:jalen_green::points::OVER,18.5,-112,sportsline,True,NBA:2026:04:17:GSW@PHX,NBA:2026:04:17:GSW-PHX
NBA,2026-04-17,Kon Knueppel,NBA:kon_knueppel,,,pts_ast,NBA:kon_knueppel::pts_ast::UNDER,19.5,-111,sportsline,True,NBA:2026:04:17:CHA@ORL,NBA:2026:04:17:CHA-ORL
NBA,2026-04-15,Paolo Banchero,NBA:paolo_banchero,,,assists,NBA:paolo_banchero::assists::OVER,4.5,-133,sportsline,True,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI
NBA,2026-04-14,Dillon Brooks,NBA:dillon_brooks,,,pts_reb_ast,NBA:dillon_brooks::pts_reb_ast::UNDER,24.5,-106,sportsline,True,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR
NBA,2026-04-14,Miles Bridges,NBA:miles_bridges,,,pts_ast,NBA:miles_bridges::pts_ast::UNDER,18.5,-125,sportsline,True,NBA:2026:04:14:MIA@CHA,NBA:2026:04:14:CHA-MIA
NBA,2026-04-10,Scoot Henderson,NBA:scoot_henderson,,,pts_ast,NBA:scoot_henderson::pts_ast::UNDER,18.5,-121,sportsline,True,NBA:2026:04:10:LAC@POR,NBA:2026:04:10:LAC-POR
NBA,2026-04-10,Scottie Barnes,NBA:scottie_barnes,,,pts_reb_ast,NBA:scottie_barnes::pts_reb_ast::UNDER,31.5,-130,sportsline,True,NBA:2026:04:10:TOR@NYK,NBA:2026:04:10:NYK-TOR
NBA,2026-04-27,Julius Randle,NBA:julius_randle,,,points,NBA:julius_randle::points::OVER,21.5,-105,sportsline,True,NBA:2026:04:27:MIN@DEN,NBA:2026:04:27:DEN-MIN
NBA,2026-04-26,Deandre Ayton,NBA:deandre_ayton,,,points,NBA:deandre_ayton::points::OVER,10.5,102,sportsline,True,NBA:2026:04:26:LAL@HOU,NBA:2026:04:26:HOU-LAL
NBA,2026-04-25,Karl Anthony Towns,NBA:karl_anthony_towns,,,points,NBA:karl_anthony_towns::points::OVER,20.5,-108,sportsline,True,NBA:2026:04:25:NYK@ATL,NBA:2026:04:25:ATL-NYK
NBA,2026-04-24,Julian Champagnie,NBA:julian_champagnie,,,points,NBA:julian_champagnie::points::OVER,8.5,-130,sportsline,True,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS
NBA,2026-04-24,Tari Eason,NBA:tari_eason,,,points,NBA:tari_eason::points::OVER,9.5,-122,sportsline,True,NBA:2026:04:24:LAL@HOU,NBA:2026:04:24:HOU-LAL
NBA,2026-04-24,Amen Thompson,NBA:amen_thompson,,,points,NBA:amen_thompson::points::OVER,18.5,-115,sportsline,True,NBA:2026:04:24:LAL@HOU,NBA:2026:04:24:HOU-LAL
NBA,2026-04-22,Oso Ighodaro,NBA:oso_ighodaro,,,points,NBA:oso_ighodaro::points::OVER,5.5,-125,sportsline,True,NBA:2026:04:22:PHX@OKC,NBA:2026:04:22:OKC-PHX
NBA,2026-04-21,Dylan Harper,NBA:dylan_harper,,,points,NBA:dylan_harper::points::OVER,9.5,101,sportsline,True,NBA:2026:04:21:POR@SAS,NBA:2026:04:21:POR-SAS
NBA,2026-04-20,Scottie Barnes,NBA:scottie_barnes,,,points,NBA:scottie_barnes::points::OVER,17.5,-121,sportsline,True,NBA:2026:04:20:TOR@CLE,NBA:2026:04:20:CLE-TOR
NBA,2026-04-19,Shaedon Sharpe,NBA:shaedon_sharpe,,,points,NBA:shaedon_sharpe::points::OVER,10.5,-110,sportsline,True,NBA:2026:04:19:POR@SAS,NBA:2026:04:19:POR-SAS
NBA,2026-04-18,Ayo Dosunmu,NBA:ayo_dosunmu,,,points,NBA:ayo_dosunmu::points::OVER,11.5,-104,sportsline,True,NBA:2026:04:18:MIN@DEN,NBA:2026:04:18:DEN-MIN
NBA,2026-04-17,Gui Santos,NBA:gui_santos,,,points,NBA:gui_santos::points::OVER,12.5,-108,sportsline,True,NBA:2026:04:17:GSW@PHX,NBA:2026:04:17:GSW-PHX
NBA,2026-04-17,Royce O Neale,NBA:royce_o_neale,,,points,NBA:royce_o_neale::points::OVER,6.5,-108,sportsline,True,NBA:2026:04:17:GSW@PHX,NBA:2026:04:17:GSW-PHX
